1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,58,55,55,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,55,55,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,55,55,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,30,,,,,,,,,,,24,,,,,,,,,,,30,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,55,55,58,58,53,,,,,,,,,53,58,58,55,55,58,58,53,,,,,52,52,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,1
1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,57,57,55,55,58,58,53,52,52,52,52,52,52,52,52,53,58,58,55,55,58,58,53,91,,,,3,3,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,,1
1,,,,52,52,52,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,53,53,53,53,2,2,2,2,2,2,2,2,2,2,2,,,,13,,,,,,,,,,,3,3,3,,,,,,,,,,,,3,3,3,,,,,,,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,,,,,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,53,53,2,2,2,2,53,53,53,2,2,2,2,53,53,53,2,2,2,2,53,53,53,2,2,2,2,53,53,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,9,9,9,9,9,9,9,9,2,57,57,2,2,57,57,2,,,,,,,,,,,,53,2,2,53,,,,53,2,2,53,,,,53,2,2,53,,,,53,53,53,53,,,,,,,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,9,9,9,9,9,9,9,9,9,9,9,9,53,53,9,9,9,9,9,53,53,9,9,9,9,9,53,53,9,9,9,9,9,53,53,9,9,9,9,9,9,9,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,3,2,2,2,2,2,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,,,,2,2,57,57,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,53,53,,,,,,,,1
1,9,9,9,2,2,57,57,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,53,53,9,9,9,9,9,53,53,9,9,9,9,9,53,53,9,9,9,9,9,53,53,9,9,9,9,9,9,9,1
