1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,2,57,57,57,2,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,2,57,57,57,2,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,2,2,,,,,,,,,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,52,52,52,51,51,,,,30,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,3,3,3,,,,,,,,,,3,3,3,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,52,,,52,52,52,,,,,11,,,,,,,,,,,20,,,,,,,,,,,,,,,2,57,57,2,2,2,2,57,57,2,2,57,57,2,,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,2,2,2,4,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,2,2,2,57,57,2,2,57,57,2,,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,52,52,52,52,52,52,52,52,52,52,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,12,,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,2,57,57,2,,,,,,,,,,23,,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,52,52,52,52,52,52,52,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,3,3,3,,,,,,,,,,3,3,3,,,,,,,,2,57,57,2,,,,,,,,,,,,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,10,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,53,53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,2,57,57,2,2,57,57,57,2,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,2,57,57,2,2,57,57,57,2,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,55,58,58,55,55,58,58,58,55,55,58,58,58,55,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,52,,99,,52,52,52,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,55,58,58,55,55,58,58,58,55,55,58,58,58,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,11,,,,,,,,,,,,11,,,,,2,6,6,6,6,6,6,6,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,2,57,57,2,2,57,57,57,2,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,9,2,57,2,57,2,57,2,9,9,9,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,2,57,57,2,2,57,57,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,57,57,2,55,55,2,57,57,2,2,57,57,57,2,2,57,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,31,,,,,,,,,,,10,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,51,51,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,2,57,57,2,2,57,57,57,2,2,57,57,57,2,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,57,2,55,55,2,57,57,2,2,57,57,57,2,2,57,57,57,2,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,53,53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,9,9,9,9,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,20,,,,,,,10,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,2,2,2,2,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,2,2,2,2,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,2,2,2,2,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,9,9,9,2,2,2,2,9,9,9,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,7,7,7,2,2,2,2,7,7,7,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,57,2,57,2,57,2,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,57,57,2,2,57,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,,2,2,2,2,2,2,2,,,,2,2,57,57,2,2,57,57,2,2,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,57,57,57,2,57,57,57,2,,,,,,1
1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
